ANO;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;NUM_EMP;HABITACIONES;CAMAS
2024;3;173153;50568;50;ACTIVO;GRANJA INTERACTIVA EDUCATIVA Y CULTURAL LA RESERVA;META;PUERTO GAITAN (MANACACIAS);VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;10
2024;3;173155;50568;50;ACTIVO;HOTEL PORVENIR;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;25
2024;2;173163;50001;50;ACTIVO;SENAYDA  ROA PERILLA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;5
2024;4;173165;50001;50;ACTIVO;HOTEL CORONA REAL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;15;30
2024;3;173166;50330;50;ACTIVO;FINCA AGROTURISTICA LA PRADERA 22;META;MESETAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;10
2024;3;173169;50001;50;ACTIVO;MANUEL ARTURO RIVERA ZARAZA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;24
2024;2;173188;50330;50;ACTIVO;SIERRA MAGICA BIOTURISMO TRAVEL;META;MESETAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;173461;50006;50;ACTIVO;HOTEL CONFORT RESTAURANT;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;23;23
2024;2;174030;50606;50;ACTIVO;FINCA EL ENCANTO LLANERO;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;14
2024;2;174160;50689;50;ACTIVO;HOTEL VISTA VERDE;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;45
2024;3;174168;50400;50;ACTIVO;BRANDON MARIN HERNANDEZ;META;LEJANIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;2
2024;1;174174;50006;50;ACTIVO;HERMES ALBERTO LASTRE TORRES;META;ACACIAS;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;5
2024;1;174182;50001;50;ACTIVO;GRUPO PODER VILLAVICENCIO S.A.S;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;3;6
2024;2;174184;50001;50;ACTIVO;YAFO TRAVELS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;174193;50001;50;ACTIVO;SAN JORGE VVC;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;6
2024;1;174262;50318;50;ACTIVO;LIGIA ALEJANDRA RODRIGUEZ VELASQUEZ;META;GUAMAL;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;1;7
2024;1;174373;50318;50;ACTIVO;PRESCOP;META;GUAMAL;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;1;0;0
2024;3;174595;50001;50;ACTIVO;JOSE ANDRES MORALES BARRERA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;6;6
2024;3;174617;50150;50;ACTIVO;SONIA  SANTAMARIA ARIAS;META;CASTILLA LA NUEVA;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;6
2024;1;174622;50606;50;ACTIVO;ROJAS GARCIA ERNESTO;META;RESTREPO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;6
2024;3;174623;50568;50;ACTIVO;CASA QUINTA S & R;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;12
2024;1;174624;50350;50;ACTIVO;TURISMO LA MACARENA CAÑO CRISTALES;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;174632;50006;50;ACTIVO;HOTES ACACIAS SUITE LUXURY;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;24;26
2024;2;174635;50606;50;ACTIVO;MARINA  GAITAN DE MULLER;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;28
2024;2;174649;50313;50;ACTIVO;SAFE TRAVEL COMPANY;META;GRANADA (META);AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;0;0;0
2024;2;174652;50568;50;ACTIVO;HOTEL EL MORICHAL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;3;6
2024;2;174654;50683;50;ACTIVO;EXPEDICIONES LLANERAS;META;SAN JUAN DE ARAMA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;174656;50689;50;ACTIVO;JULIAN RICARDO BASTO LADINO;META;SAN MARTIN;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;10
2024;1;174836;50001;50;ACTIVO;DAVID FELIPE PLAZAS DUARTE;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;3
2024;4;174844;50606;50;ACTIVO;KELLY VANESSA CUBILLOS BERNAL;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;3;175592;50001;50;ACTIVO;DIEGO FERNANDO CAICEDO CRUZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;3;6
2024;1;175599;50001;50;ACTIVO;LOS ANGELES GLAMPING;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;12
2024;2;175601;50270;50;ACTIVO;CENTRO TURISTICO MARIA ELISA;META;EL DORADO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;4
2024;4;175760;50001;50;ACTIVO;HOMETRAVEL COLOMBIA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;175765;50313;50;ACTIVO;CABAÑAS KABOD;META;GRANADA (META);VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;6;21
2024;2;175895;50001;50;ACTIVO;HOTEL CAMPESTRE VAIOLETT.223;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;4;14
2024;3;175896;50001;50;ACTIVO;JAIRO ROMAN ORTIZ GARCIA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;3;175897;50226;50;ACTIVO;FLORENY  ALVAREZ HUELGOS;META;CUMARAL;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;4;175903;50001;50;ACTIVO;HOTEL OCASO REAL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;15;19
2024;4;175951;50001;50;ACTIVO;FINCA SEGURA COLOMBIA TRAVEL;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;176306;50001;50;ACTIVO;MAGIC TRAVELS A;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;2;0;0
2024;3;176351;50318;50;ACTIVO;DIANA MARCELA CLAVIJO PEREZ;META;GUAMAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;11;18
2024;3;176353;50318;50;ACTIVO;SALLY YOMARA SANTAMARIA ORTEGA;META;GUAMAL;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;10
2024;2;176380;50711;50;ACTIVO;PALMARUM NATURE TRAVEL;META;VISTA HERMOSA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;176381;50568;50;ACTIVO;APARTA HOTEL PAYARA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;APARTAHOTEL;0;13;18
2024;1;176386;50001;50;ACTIVO;MARTHA ELENA AMAYA CRUZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;4;10
2024;3;176389;50606;50;ACTIVO;JONATHAN LUGO PEREZ;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;3;176391;50001;50;ACTIVO;CRISTIAN ANDRES DELGADO RODRIGUEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;14
2024;1;176399;50006;50;ACTIVO;VILLA ADRIANA;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;14
2024;1;176492;50606;50;ACTIVO;ELIZABETH  BALCAZAR HINCAPIE;META;RESTREPO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;8
2024;3;176494;50006;50;ACTIVO;ARAUCO;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;10
2024;2;176784;50226;50;ACTIVO;VILLA ESTEFANY;META;CUMARAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;24
2024;4;176810;50400;50;ACTIVO;MIRADOR TEMATICO SOL Y LUNA;META;LEJANIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;176849;50400;50;ACTIVO;FINCA ECOTURISTICA PISCINAS DEL GUEJAR;META;LEJANIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;176888;50400;50;ACTIVO;ESTADERO LOS GUADUALITOS DEL GUEJAR;META;LEJANIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;176910;50001;50;ACTIVO;INVERSIONES JIMENEZ SANIN SAS;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;3
2024;3;177041;50313;50;ACTIVO;MILTON HERNANDO SANCHEZ ROJAS;META;GRANADA (META);VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;4
2024;2;177753;50568;50;ACTIVO;HOTEL CAMARBONI;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;23;69
2024;4;177803;50689;50;ACTIVO;AMV SOLUCIONES EMPRESARIALES;META;SAN MARTIN;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;177819;50006;50;ACTIVO;SLP GESTION Y SUMINISTROS;META;ACACIAS;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;0
2024;4;177822;50313;50;ACTIVO;ALOJAMIENTO Y RESTAURANTE ECOTURISTICO  LA CACHAMERA;META;GRANADA (META);VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;45
2024;3;178181;50006;50;ACTIVO;FINCA AGROTURISTICA EL REMANSO;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;18;25
2024;3;178190;50001;50;ACTIVO;DANIEL ANDRES GUTIERREZ FORERO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;8
2024;3;178422;50006;50;ACTIVO;HOTEL GUADALUPE ACACIAS;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;25;57
2024;2;178485;50270;50;ACTIVO;MIRYAM.R SAZON;META;EL DORADO;ESTABLECIMIENTOS DE GASTRONOMÍA;RESTAURANTE;0;0;0
2024;2;178550;50568;50;ACTIVO;RESIDENCIA PAULA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;6;12
2024;3;178609;50001;50;ACTIVO;VILLA LEONOR VILLAVICENCIO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;6
2024;2;178706;50606;50;ACTIVO;HOSPEDAJE EL RANCHO DE WILLY;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;17
2024;3;178879;50568;50;ACTIVO;HOTEL RESTAURANTE Y LAVANDERIA ANDREA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;40
2024;3;179257;50370;50;ACTIVO;HOTEL URIBE TRAVEL;META;LA URIBE;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;1;9
2024;3;179260;50270;50;ACTIVO;FINCA AGROTURISTICA VILLA NELLY;META;EL DORADO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;7;15
2024;2;179264;50006;50;ACTIVO;MI FUNDO;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;10
2024;1;179268;50606;50;ACTIVO;CIELO XIMENA PARRA SUCUNCHOQUE;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;4;179276;50001;50;ACTIVO;MI DESTINO FAVORITO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;179285;50001;50;ACTIVO;CIELO PIEDAD GONZALEZ MARCA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;2
2024;3;179453;50370;50;ACTIVO;SOMOS GUAPE Y DUDA;META;LA URIBE;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;1;179710;50330;50;ACTIVO;GUEJAR EXTREME SA;META;MESETAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;179844;50001;50;ACTIVO;LLANO CAMPESTRE HOTEL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;22
2024;2;179848;50568;50;ACTIVO;HOSPEDAJE CARPINCHO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;28
2024;2;179864;50223;50;ACTIVO;FINCA AGROTURISTICA LA ORQUIDEA;META;CUBARRAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;2
2024;2;179868;50223;50;ACTIVO;FINCA AGROTURISTICA VUELO CARMESI;META;CUBARRAL;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;180083;50270;50;ACTIVO;BEISA MARIA CARABALLO ZAMUDIO;META;EL DORADO;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;3;10
2024;1;180093;50001;50;ACTIVO;VIAJABLE VILLAVICENCIO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;2;0;0
2024;1;180094;50330;50;ACTIVO;SERRANÍA VIRDING;META;MESETAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;180095;50330;50;ACTIVO;FINCA LA BELLA;META;MESETAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;10
2024;2;180178;50006;50;ACTIVO;FINCA TURISTICA Y RESTAURANTE MI SUEÑO ACACIAS;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;8;22
2024;4;180184;50689;50;ACTIVO;GREEN TOURISM;META;SAN MARTIN;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;180186;50318;50;ACTIVO;OIKOS;META;GUAMAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;10
2024;1;180187;50330;50;ACTIVO;REPRESENTACIÓN TURÍSTICA Y CULTURAL DE MESETAS;META;MESETAS;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;0
2024;4;180386;50001;50;ACTIVO;ALOJAMIENTO CAMPESTRE LAGUNA VIVA SAS;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;48;120
2024;2;180762;50568;50;ACTIVO;HOTEL PIEDRA SANTA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;40
2024;5;180873;50006;50;ACTIVO;MEGA VIAJES;META;ACACIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;180880;50001;50;ACTIVO;CONEXION GLAMPING SAS;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;GLAMPING;0;3;3
2024;4;181033;50370;50;ACTIVO;NATURIBE TURS;META;LA URIBE;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;181111;50001;50;ACTIVO;ANA RUTH PAEZ FLORIAN;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;8
2024;1;181928;50001;50;ACTIVO;CARMEN GLORIA MUÑOZ ROBAYO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;2;1
2024;2;181934;50223;50;ACTIVO;YILBER MAURICIO SOLANO GARCES;META;CUBARRAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;10
2024;3;181936;50001;50;ACTIVO;HOTEL NOZ INN;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;20
2024;2;182095;50006;50;ACTIVO;SAN SEBASTIAN HOTEL CAMPESTRE;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;27
2024;2;182098;50006;50;ACTIVO;FINCA VILLA KATE;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;8;17
2024;4;182197;50590;50;ACTIVO;INDUSACOL;META;PUERTO RICO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;182198;50006;50;ACTIVO;FINCA AGROTURISTICA PIEDEMONTE;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;30
2024;4;182205;50318;50;ACTIVO;KENNY TATIANA MADRID BASTIDAS;META;GUAMAL;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;15
2024;3;182287;50001;50;ACTIVO;FINCA TURISTICA VILLA JUANES;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;6;30
2024;3;182310;50568;50;ACTIVO;HOSPEDAJE Y RESTAURANTE LA Y;META;PUERTO GAITAN (MANACACIAS);VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;8;16
2024;3;182321;50001;50;ACTIVO;LEIDY CECILIA HERRERA RINCON;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;9;32
2024;3;182323;50001;50;ACTIVO;MARIA ANGELICA PARRA BAUTISTA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;4
2024;4;182324;50006;50;ACTIVO;RECREACION NACIONAL VIAJES Y TURISMO SAS;META;ACACIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;182698;50226;50;ACTIVO;EL SILENCIO SILVESTRE;META;CUMARAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;9
2024;2;182777;50573;50;ACTIVO;RESTAURANTE SU TAITA;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE GASTRONOMÍA;RESTAURANTE;0;0;0
2024;3;182884;50568;50;ACTIVO;HOTEL TAJAMONAE;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;21;51
2024;1;182889;50330;50;ACTIVO;CORPOCAMAXAGUA;META;MESETAS;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;0
2024;2;182909;50270;50;ACTIVO;EL ALTO DEL SAPO;META;EL DORADO;ESTABLECIMIENTOS DE GASTRONOMÍA;RESTAURANTE;0;0;0
2024;2;182910;50001;50;ACTIVO;FINCA TURISTICA SAN MATEO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;5
2024;2;182912;50001;50;ACTIVO;COMPRAMOS Y VENDEMOS BIENES S.A.S;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;3
2024;2;182917;50223;50;ACTIVO;RUBY YANIRA ROJAS GONZALEZ;META;CUBARRAL;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;8
2024;2;182922;50318;50;ACTIVO;PARQUE TAIMAKU GUAMAL;META;GUAMAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CENTRO VACACIONAL;0;2;4
2024;4;182923;50226;50;ACTIVO;HOTEL IMPERIAL PLAZA CUMARAL;META;CUMARAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;11;17
2024;3;183096;50006;50;ACTIVO;MARWILL GLAMPING;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;GLAMPING;0;4;8
2024;4;183252;50001;50;ACTIVO;LEGO GROUP;META;VILLAVICENCIO;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;0
2024;3;183262;50001;50;ACTIVO;QUINTA VILLA PAOLA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;12
2024;3;183265;50001;50;ACTIVO;JULIO CESAR GARCIA ÑUSTES;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;18
2024;3;183267;50001;50;ACTIVO;SANTA BARBARA INMUEBLES SAS;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;1;14
2024;2;183787;50370;50;ACTIVO;DESTINO ORIENTAL;META;LA URIBE;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;183980;50001;50;ACTIVO;CABAÑA QUINTA LA CECILITA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;11
2024;2;184029;50006;50;ACTIVO;FINCA VILLA LORENA D;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;9;25
2024;3;184030;50330;50;ACTIVO;HOSPEDAJE SAN MATIAS;META;MESETAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;20
2024;4;184250;50001;50;ACTIVO;HOTEL JD;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;30;38
2024;3;184366;50001;50;ACTIVO;JOHN HENRY GUAVITA LOZANO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;12
2024;3;184367;50568;50;ACTIVO;MARCELA  RESTREPO UNDA;META;PUERTO GAITAN (MANACACIAS);VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;2
2024;1;184368;50568;50;ACTIVO;HOTEL VILLA MARIA REYES;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;10
2024;2;184539;50001;50;ACTIVO;HACIENDA MI RANCHO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;16
2024;1;184644;50400;50;ACTIVO;AGENCIA DE VIAJES NATOUR;META;LEJANIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;185234;50330;50;ACTIVO;MORCAB SAS;META;MESETAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;185313;50001;50;ACTIVO;COMPRAMOS Y VENDEMOS BIENES S.A.S;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;3;4
2024;3;185315;50001;50;ACTIVO;GLORIA AMPARO ARANGO HERNANDEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;1;2
2024;1;185344;50001;50;ACTIVO;JORGE FARDID MANRIQUE HUERTAS;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;7
2024;2;185345;50006;50;ACTIVO;MIGUEL ANGEL FERNANDEZ BAQUERO;META;ACACIAS;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;18
2024;3;185349;50001;50;ACTIVO;RANCHELITA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;12
2024;3;185486;50001;50;ACTIVO;MARTHA IVONNE AVELLANEDA GOMEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;8;8
2024;3;185493;50001;50;ACTIVO;HELEN GINNETTE SANCHEZ VELEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;1;1
2024;3;185497;50568;50;ACTIVO;HOTEL HERMANOS FORERO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;6
2024;2;185509;50606;50;ACTIVO;GUILLERMO ADOLFO LEON MARTINEZ;META;RESTREPO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;10;6
